wikiStats|es

redirects|4476
p|RD1-score01-1|31
p|RD1-seed03|16
p|RD1-score16-3|17
p|RD1-score02-2|31
p|RD4-score01-3|21
p|RD1-seed14|19
p|RD4-seed01|26
p|RD1|32
p|RD3-score03-2|31
p|RD2-score07-2|30
p|RD1-seed08|25
p|RD2-seed01|29
p|RD3-score01-1|30
p|RD1-score09-3|19
p|RD4-score02-2|30
p|RD1-score12-3|16
p|RD1-score04-1|31
p|RD1-score06-2|32
p|RD4-team02|31
p|RD1-score15-1|32
p|RD1-seed05|21
p|RD3-team04|30
p|RD2-score06-1|31
p|RD2-team07|31
p|RD2-seed04|23
p|RD2-score03-3|19
p|RD4-score01-1|30
p|RD1-score07-3|20
p|RD1-seed16|30
p|RD3-score02-3|24
p|RD2-score05-1|31
p|RD1-team08|32
p|RD1-score05-1|32
p|RD4-score01-2|30
p|RD3-score01-3|24
p|RD2-team02|29
p|RD3-score02-2|30
p|RD1-score16-2|32
p|RD3-score01-2|30
p|RD1-score09-2|31
p|RD2-seed05|24
p|RD1-score13-3|22
p|RD1-score12-2|32
p|RD1-score06-3|21
p|RD2-team06|31
p|RD1-seed09|26
p|RD1-score08-1|32
p|RD1-team01|32
p|RD1-score03-2|30
p|RD2-seed02|17
p|RD2-score08-1|31
p|RD2|32
p|RD1-team16|32
p|RD1-team13|31
p|RD1-seed10|13
p|RD4-team01|29
p|RD3-score02-1|31
p|RD1-score04-3|14
p|RD2-score05-2|31
p|RD3-seed04|26
p|RD1-score11-1|32
p|RD2-team05|32
p|RD2-score04-1|31
p|RD1-team05|32
p|RD2-team08|32
p|RD2-score02-1|31
p|RD1-team14|32
p|RD1-team07|30
p|RD1-team04|32
p|RD3-score03-3|14
p|RD3-score04-1|31
p|RD3-team01|31
p|RD2-seed08|26
p|RD2-score02-2|31
p|RD2-score06-2|31
p|RD2-score06-3|23
p|RD4-score02-3|21
p|RD2-score08-2|30
p|RD1-score09-1|31
p|RD1-score12-1|32
p|RD1-score08-3|20
p|RD1-score16-1|32
p|RD3-seed03|26
p|RD1-score02-1|31
p|RD4|32
p|RD2-team01|32
p|RD1-score03-1|31
p|RD2-score01-1|31
p|RD1-score07-1|31
p|RD1-team10|30

template|Plantilla:Ficha de localidad de Chile
count|239
properties|26
p|coor|0
p|densidad|4
p|imagen_bandera|102
p|coordenadas|0
p|pie imagenes|12
p|censo|33
p|área|4
p|latitud|0
p|nombre|235
p|altitud|47
p|región|106
p|patrón|2
p|hermandad|0
p|mapa_loc|9
p|coord|0
p|comuna|196
p|imágenes|17
p|nombre_de_fundación|39
p|provincia|198
p|pie imágenes|6
p|gentilicio|57
p|fundación|45
p|latd|0
p|imagen_escudo|71
p|población|69
p|lat|0

template|Plantilla:Ficha de artefacto arqueológico
count|92
properties|24
p|escritura|14
p|realización|48
p|tamaño_imagen|55
p|descripción|58
p|altura|51
p|título|91
p|período|68
p|descubrimiento|42
p|peso|17
p|civilización|60
p|tamaño|22
p|descubridor|31
p|identificación|21
p|fecha|27
p|inscripción|17
p|registro|27
p|imagen|89
p|ancho|41
p|procedencia|48
p|profundidad|27
p|adquisición|8
p|material|86
p|sitio_web|9
p|ubicación|86

template|Plantilla:Copa Panamericana de Voleibol
count|5
properties|67
p|RD3-team4|0
p|RD5-team3|0
p|RD4-team1|0
p|RD4-seed2|4
p|RD1-team2|0
p|RD1-score3|4
p|RD5-score4|4
p|RD1-score2|4
p|RD2-seed4|4
p|RD3-score2|4
p|RD2-score2|4
p|RD4-score3|4
p|group2|0
p|RD1-seed3|4
p|RD3|0
p|RD2-team1|0
p|RD3-team1|0
p|RD5-seed1|4
p|RD3-seed3|4
p|RD4-score4|4
p|RD5-seed2|4
p|RD4-seed1|4
p|RD1-seed4|4
p|RD1-team4|0
p|RD4-team4|0
p|RD2-seed3|4
p|RD1-seed1|4
p|RD1-score1|4
p|RD1|0
p|RD2-team2|0
p|RD5-team4|1
p|RD5-score1|4
p|RD3-score1|4
p|RD5-team1|0
p|RD5|0
p|RD2-team4|0
p|RD3-seed4|4
p|RD3-score4|4
p|RD2-seed2|4
p|RD4-seed4|4
p|RD3-team2|0
p|RD4-team3|0
p|RD5-seed3|4
p|RD2-score3|4
p|RD3-seed1|4
p|RD4-score1|4
p|RD5-score2|4
p|RD2|0
p|RD2-team3|0
p|RD4-team2|0
p|RD3-seed2|4
p|RD2-seed1|4
p|RD1-team1|0
p|RD5-seed4|4
p|RD3-score3|4
p|RD4-seed3|4
p|RD1-team3|0
p|RD3-team3|0
p|RD2-score1|4
p|RD5-team2|0
p|RD1-score4|4
p|RD4-score2|4
p|RD1-seed2|4
p|RD5-score3|4
p|group1|0
p|RD4|0
p|RD2-score4|4

template|Plantilla:Copa de 6 equipos-final a 2 rondas
count|2
properties|27
p|RD1-team2|1
p|RD1-score3|1
p|RD1-score2|1
p|RD2-score2|1
p|group2|0
p|RD3|1
p|RD2-team1|1
p|RD3-team1|1
p|RD1-team4|1
p|RD3-score1ida|1
p|RD1-score1|1
p|RD1|1
p|RD2-team2|1
p|RD2-team4|1
p|RD3-team2|1
p|RD3-score2ida|1
p|RD2-score3|1
p|RD2|1
p|RD2-team3|1
p|RD3-score1vuelta|1
p|RD1-team1|1
p|RD1-team3|1
p|RD2-score1|1
p|RD1-score4|1
p|RD3-score2vuelta|1
p|group1|0
p|RD2-score4|1

template|Plantilla:Ficha de canal de televisión
count|1974
properties|300
p|online serv 14|0
p|iptv chan 9|1
p|sat radio serv 11|0
p|iptv serv 20|0
p|launch|20
p|terr chan 1|816
p|sat chan 15|11
p|sat serv 12|16
p|terr serv 4|25
p|iptv chan 19|0
p|network|7
p|cable serv 11|109
p|sat serv 10|33
p|terr chan 17|0
p|sat radio chan 19|0
p|cable chan 16|74
p|sat serv 1|763
p|cable chan 3|461
p|name|9
p|online chan 3|12
p|iptv chan 6|2
p|logoalt|1
p|terr serv 15|1
p|iptv serv 17|0
p|sat radio chan 8|0
p|sat chan 11|23
p|tipo de canal|1532
p|cable chan 11|109
p|online chan 16|0
p|terr serv 8|9
p|online serv 10|0
p|programación|1515
p|personas clave|343
p|cable chan 18|62
p|nombres anteriores|535
p|replaced by names|2
p|eslogan|1137
p|inicio de transmisiones|1596
p|sat radio chan 14|0
p|sat radio chan 20|0
p|sat serv 5|120
p|online chan 7|1
p|online serv 8|1
p|sat radio chan 5|0
p|sat radio serv 6|0
p|cable serv 2|651
p|terr chan 2|226
p|online serv 20|0
p|cable chan 4|353
p|reemplazado por|72
p|iptv serv 13|0
p|iptv serv 5|11
p|cable chan 15|77
p|iptv chan 2|146
p|nombres tipo de señal|329
p|significado del indicativo de señal|71
p|iptv serv 16|0
p|sat radio serv 19|0
p|cable chan 19|55
p|sat chan 17|7
p|sat radio chan 2|0
p|terr chan 8|13
p|online chan 12|0
p|nombre público|1447
p|canales hermanos|1037
p|online serv 15|0
p|terr serv 12|2
p|cable serv 5|226
p|online serv 4|5
p|cable serv 16|73
p|terr serv 1|879
p|sat serv 16|7
p|iptv serv 9|1
p|iptv chan 15|0
p|network_type|11
p|online serv 19|0
p|sat chan 2|409
p|sat chan 16|7
p|sat radio serv 15|0
p|iptv chan 13|0
p|iptv serv 10|0
p|share source|1
p|cable chan 12|93
p|sat radio chan 15|0
p|iptv serv 3|41
p|online chan 14|0
p|terr serv 5|12
p|sat radio serv 12|0
p|cable serv 12|94
p|online serv 1|215
p|online chan 17|0
p|terr serv 10|6
p|iptv chan 8|1
p|sat serv 6|95
p|cable chan 17|69
p|online serv 12|0
p|terr serv 9|8
p|online serv 13|0
p|terr chan 5|20
p|sat radio chan 9|0
p|programacion|3
p|sat radio serv 4|0
p|sat serv 11|24
p|iptv chan 7|2
p|sat serv 2|419
p|online chan 2|23
p|iptv chan 18|0
p|online chan 1|223
p|cable chan 7|158
p|sat chan 12|16
p|terr serv 11|6
p|cable serv 8|136
p|iptv chan 3|42
p|sat radio chan 4|0
p|sat radio serv 7|0
p|country|6
p|cable serv 1|976
p|sat chan 7|65
p|terr chan 9|12
p|terr serv 17|0
p|cuota de pantalla|184
p|cable serv 19|55
p|sat chan 1|720
p|iptv serv 6|2
p|online serv 16|0
p|iptv chan 14|0
p|online chan 6|1
p|nombre|1945
p|sat serv 9|41
p|iptv serv 14|0
p|terr chan 16|1
p|terr chan 10|10
p|sat radio serv 3|1
p|sat radio chan 1|23
p|online chan 13|0
p|sat radio chan 16|0
p|online serv 5|1
p|cable serv 15|77
p|sat radio serv 16|0
p|sat serv 19|4
p|sat radio chan 12|0
p|terr serv 20|0
p|slogan|19
p|iptv chan 10|0
p|sat radio serv 18|0
p|web|1600
p|terr chan 19|0
p|share|1
p|online serv 17|0
p|sat chan 20|1
p|availability note|0
p|online chan 5|1
p|sat chan 9|41
p|sat radio chan 17|0
p|sat radio serv 20|0
p|logo|1015
p|iptv serv 2|148
p|broadcast area|10
p|online chan 19|0
p|sat radio serv 5|0
p|iptv chan 1|369
p|sat radio serv 14|0
p|terr serv 6|10
p|iptv chan 4|15
p|online chan 18|0
p|terr serv 18|0
p|sister names|12
p|cable serv 4|353
p|online serv 11|0
p|sat serv 7|65
p|terr serv 14|1
p|facebook|109
p|cable chan 9|121
p|closed date|4
p|país|577
p|terr chan 4|34
p|iptv serv 11|0
p|sat chan 13|13
p|terr chan 7|15
p|terr chan 12|5
p|sat serv 14|13
p|cable serv 20|51
p|sat chan 8|59
p|sat radio serv 13|0
p|headquarters|14
p|sat serv 3|273
p|sat serv 15|11
p|sat radio chan 7|0
p|terr chan 11|10
p|iptv chan 11|0
p|cable chan 6|193
p|online chan 10|0
p|terr serv 3|52
p|share as of|1
p|cable serv 14|83
p|iptv serv 15|0
p|sat serv 18|5
p|iptv serv 7|2
p|cable chan 13|87
p|iptv chan 17|0
p|cable chan 20|51
p|sat chan 19|4
p|sat radio serv 2|1
p|terr chan 15|2
p|formato de imagen|1316
p|sat radio serv 17|0
p|sat chan 4|171
p|sat radio chan 11|0
p|online serv 2|23
p|cable chan 1|920
p|online chan 9|0
p|fundador|457
p|cuota de pantalla ref|137
p|cable serv 18|62
p|online serv 7|1
p|sat serv 13|13
p|cable serv 9|123
p|logosize|13
p|iptv serv 8|1
p|iptv chan 20|0
p|former names|6
p|online chan 4|5
p|public_name|9
p|sat serv 20|1
p|replaced names|2
p|picture format|16
p|indicativo de señal|185
p|sat chan 10|32
p|online serv 6|1
p|sat chan 6|94
p|owner|16
p|sat radio chan 18|0
p|sat radio serv 10|0
p|twitter|114
p|logo tamaño|965
p|operado por|914
p|fundación|476
p|terr chan 6|18
p|cable chan 8|135
p|terr chan 20|0
p|logo pie|121
p|iptv serv 12|0
p|iptv serv 1|412
p|terr chan 18|0
p|sat serv 8|59
p|terr serv 13|2
p|sat radio chan 13|0
p|iptv chan 5|10
p|online chan 15|0
p|terr serv 7|9
p|cable chan 2|652
p|cable serv 10|112
p|terr chan 13|5
p|sat radio serv 9|0
p|cable serv 7|155
p|terr serv 19|0
p|terr serv 16|1
p|key_people|3
p|sat radio chan 3|0
p|iptv serv 18|0
p|terr serv 2|224
p|cable serv 13|85
p|ubicación|1179
p|sat radio chan 10|0
p|cuota de pantalla fecha|158
p|iptv chan 12|0
p|online serv 9|0
p|cese de transmisiones|398
p|cable chan 5|227
p|sat chan 18|5
p|terr chan 14|4
p|online chan 20|0
p|logofile|10
p|timeshift names|4
p|sat serv 4|177
p|sat radio serv 8|0
p|cable chan 14|85
p|online serv 3|10
p|cable serv 6|190
p|propietario|1704
p|cable serv 3|467
p|terr chan 3|62
p|online chan 11|0
p|cable serv 17|69
p|sat serv 17|7
p|indicativos de señales anteriores|40
p|sat chan 3|270
p|iptv serv 4|14
p|online serv 18|0
p|online chan 8|1
p|iptv chan 16|0
p|canales reemplazados|217
p|área de transmisión|1208
p|sat chan 14|13
p|tuenti|7
p|cable chan 10|115
p|iptv serv 19|0
p|sat radio serv 1|25
p|sat radio chan 6|0
p|sat chan 5|119

template|Plantilla:Ficha de villa miseria
count|4
properties|25
p|ubicacion|2
p|escuelas|1
p|parroquias|1
p|desaparicion|0
p|otros_nombres|3
p|plazas|0
p|limites|2
p|habitantes|3
p|tamaño|2
p|centros_culturales|0
p|nombres_anteriores|2
p|nombre|3
p|gas|3
p|parcelas|0
p|internet|0
p|comercios|0
p|imagen|2
p|agua|1
p|surgimiento|2
p|tiras|1
p|clubes|0
p|luz|1
p|transporte|1
p|urbanizacion|0
p|TV|1

template|Plantilla:Ficha de emisora de radio
count|793
properties|35
p|significado del indicativo|32
p|ciudad|614
p|eslogan|556
p|coordenadas|5
p|youtube|25
p|operador|507
p|erp|3
p|formato|599
p|indicativo|357
p|per|3
p|estaciones hermanas|204
p|tamaño|98
p|pie|25
p|área|424
p|última emisión|101
p|nombre|790
p|sitio web|654
p|localización|39
p|retransmisor|10
p|facebook|89
p|potencia|149
p|imagen|211
p|indicativo anterior|56
p|frecuencia|583
p|haat|6
p|twitter|84
p|webcast|223
p|primera emisión|633
p|clase|271
p|propietario|175
p|cuota|3
p|frecuencias anteriores|27
p|repetidor|13
p|idioma|187
p|afiliación|250

template|Plantilla:Ficha de raza
count|543
properties|29
p|morfología|38
p|pelaje|132
p|boca|30
p|dimensiones|31
p|peso|108
p|tamaño|117
p|cola|48
p|difusión|69
p|cabeza|67
p|nombre|516
p|región|240
p|fecha|6
p|dimorfismo sexual|17
p|orejas|65
p|nombre científico|118
p|rabo|1
p|tipo|514
p|cuernos|27
p|ojos|52
p|tamaño imagen|76
p|pico|4
p|imagen|508
p|pie imagen|339
p|carácter|97
p|otros nombres|300
p|federaciones|320
p|utilización|129
p|plumaje|8
p|patas|50

template|Plantilla:Ficha de buda
count|15
properties|55
p|nombre en bengalí|1
p|shaktí|0
p|tamañoimagen|2
p|lugar de defunción|4
p|nombre en cingales|0
p|fecha de defunción|1
p|name|7
p|nombre en cingalés|1
p|nombre en mongol|1
p|tibetan_name|6
p|Otros nombres|0
p|Sucesor|0
p|nombre en birmano|0
p|nombre en bengali|0
p|fecha de nacimiento|2
p|nombre en japones|0
p|precedido_por|5
p|img_capt|7
p|nombre en sánscrito|1
p|sinhalese_name|1
p|img|6
p|atributos|3
p|vietnamese_name|3
p|Predecesor|0
p|mongolian_name|6
p|nombre|7
p|predecesor|6
p|nombre en pali|1
p|nombre en shan|0
p|sucedido_por|4
p|imagen|2
p|nombre en vietnamita|1
p|thai_name|2
p|sinhala_name|1
p|nombre en coreano|1
p|nombre en chino|1
p|pali_name|4
p|lugar de nacimiento|7
p|otros nombres|1
p|nombre en tibetano|1
p|chinese_name|7
p|japanese_name|5
p|nombre en tailandés|1
p|sucesor|6
p|korean_name|2
p|shakti|1
p|nombre en tailandes|0
p|textoimagen|1
p|nombre en japonés|1
p|cualidades|3
p|burmese_name|5
p|sanskrit_name|5
p|shan_name|1
p|img_size|7
p|veneración|14

template|Plantilla:USGovernment
count|5
properties|3
p|autor|1
p|fuenteURL|1
p|fechaacceso|1

template|Plantilla:Ficha de producto
count|35
properties|11
p|creación|24
p|ingredientes|17
p|nombre|2
p|dist|18
p|imagen_tamaño|7
p|tipo|32
p|logo|0
p|imagen|26
p|imagen_pie|21
p|prod|28
p|notas|2

template|Plantilla:Ficha de temporada de televisión
count|65
properties|33
p|última_filmación|19
p|serie_siguiente|1
p|serie_anterior|3
p|image|0
p|otro2|12
p|otro4|8
p|temporada_siguiente|43
p|otro4_contenido|6
p|otro6|8
p|reparto|26
p|primera_emisión|55
p|nombre_programa|61
p|otro3|11
p|otro2_contenido|8
p|otro5_contenido|5
p|imagen_tamaño|0
p|última_emisión|50
p|otro5|8
p|cadena|58
p|otro3_contenido|11
p|primera_filmación|19
p|formato_dvd|0
p|imagen|9
p|país|28
p|caption|0
p|nombre_temporada|61
p|pie_de_imagen|5
p|otro6_contenido|8
p|fecha_lanzamiento_dvd|8
p|temporada_anterior|47
p|otro1_contenido|17
p|num_episodios|52
p|otro1|17

template|Plantilla:Ficha de piloto de carreras
count|1050
properties|109
p|carreras1|111
p|tipo vehículo3|14
p|títulos1|168
p|nacionalidad|648
p|anteriores competiciones|142
p|años4|34
p|vueltas rápidas|383
p|website|83
p|última carrera|346
p|vueltas rápidas4|0
p|podios2|61
p|campeonato3|94
p|victorias1|176
p|primer año|169
p|poles|400
p|pilotos anteriores|14
p|vehículo2|33
p|campeonato1|265
p|fecha de nacimiento|245
p|victorias5|2
p|tipo vehículo2|30
p|poles2|34
p|scratch3|2
p|años5|4
p|temporada de debut|159
p|equipo actual|449
p|vehículo1|78
p|lugar de fallecimiento|76
p|fecha de retiro|56
p|campeonato4|35
p|años3|76
p|equipo1|115
p|equipo4|3
p|vueltas rápidas5|0
p|victorias2|118
p|victorias|399
p|tamaño|138
p|carreras comenzadas|325
p|pie|244
p|podios|414
p|podios1|118
p|vueltas rápidas1|56
p|tipo vehículo4|3
p|carreras4|30
p|píxeles|43
p|copilotos anteriores|59
p|piedefoto|51
p|copiloto actual|92
p|nombre|1012
p|retirado|11
p|premios|3
p|scratch4|0
p|títulos5|2
p|equipos anteriores|269
p|mejor posición|115
p|equipo5|0
p|victorias3|66
p|poles3|20
p|relacionado|1
p|títulos4|19
p|última posición|56
p|campeonato5|4
p|última victoria|245
p|poles5|0
p|scratch2|6
p|años anteriores competiciones|94
p|número de coche|217
p|podios5|0
p|años2|123
p|primera victoria|322
p|equipo2|42
p|vehículo|76
p|años activo|503
p|imagen|604
p|podios4|2
p|vueltas rápidas2|34
p|mundiales|325
p|campeonato2|165
p|antiguos equipos|58
p|competición actual|275
p|salidas|66
p|vehículo4|3
p|piloto actual|20
p|competición|429
p|firma|1
p|lugar de nacimiento|678
p|última competición|127
p|poles4|0
p|carreras3|54
p|años1|170
p|año|107
p|equipos|98
p|títulos3|52
p|victorias4|25
p|títulos2|105
p|vehículo3|14
p|equipo3|18
p|podios3|32
p|tipo vehículo1|76
p|nombre completo|438
p|tipo vehículo|85
p|apodo|252
p|vueltas rápidas3|20
p|títulos|262
p|primera carrera|417
p|fecha de fallecimiento|55
p|scratch1|21
p|poles1|59
p|carreras2|81

template|Plantilla:Ficha de sistema operativo
count|452
properties|45
p|licencia|423
p|kernel|222
p|castellano|48
p|modelo_actualización|54
p|web_ultima_version_prueba|0
p|fecha_ultima_version_prueba|0
p|estado|14
p|lanzamiento|64
p|web_lanzamiento|32
p|web_ultima_version|0
p|captura|200
p|pie|203
p|lenguaje|0
p|español|194
p|nombre|406
p|predecesor|29
p|estado_actual|362
p|logo|164
p|ultima_version|0
p|ultima_version_prueba|0
p|ui|213
p|método_actualización|55
p|plataforma|78
p|fecha_ultima_version|0
p|idiomas|170
p|familia|300
p|web_última_versión|64
p|fecha_última_versión|213
p|kernel_tipo|254
p|fecha_última_versión_prueba|19
p|desarrollador|419
p|plataformas_soportadas|104
p|modelo_desarrollo|412
p|última_versión|384
p|última_versión_prueba|60
p|núcleo|114
p|lenguaje_programación|55
p|núcleo_tipo|137
p|administrador_paquetes|120
p|sucesor|24
p|otros_artículos|20
p|sitio_web|382
p|soporte|47
p|web_última_versión_prueba|15
p|tipo_de_mercado|42

template|Plantilla:Ficha de arquitecto
count|594
properties|23
p|nacionalidad|424
p|pie de imagen|262
p|obras|367
p|fecha de nacimiento|333
p|alma máter|80
p|hijos|31
p|lugar de fallecimiento|334
p|tamaño de imagen|122
p|proyectos representativos|127
p|nombre|473
p|premios|194
p|familiares|3
p|padres|30
p|imagen|363
p|cónyuge|32
p|firma|12
p|asociaciones|30
p|lugar de nacimiento|554
p|pareja|2
p|página web|17
p|nombre estudio|158
p|firma_tamaño|0
p|fecha de fallecimiento|261

template|Plantilla:Ficha de circuito de carreras
count|176
properties|21
p|Capacidad|6
p|Location|173
p|Superfície|5
p|Propietario|10
p|Name|174
p|Arquitecto|1
p|Record_driver|119
p|Record_team|116
p|Trazados|6
p|Escapatorias|10
p|Tipo|12
p|Record_year|117
p|Record_class|81
p|Length_km|171
p|Length_mi|152
p|Events|158
p|Turns|145
p|Clausura|0
p|Image|0
p|Record_time|117
p|Inauguración|11

template|Plantilla:Arxiv
count|15
properties|4
p|2|0
p|1|0
p|archive|5
p|id|5

template|Plantilla:Ficha de supernova
count|19
properties|21
p|epoca|12
p|desc|3
p|ar|8
p|mag_v|15
p|tamaño_imagen|12
p|progenitor|10
p|SNRtipo|10
p|distancia|14
p|nombre|18
p|constelación|17
p|fecha|11
p|pie_imagen|15
p|tipo|16
p|progenitor_tipo|8
p|imagen|15
p|b-v|10
p|gal|12
p|galaxia|15
p|año|5
p|dec|8
p|notas|11

template|Plantilla:Eliminatoria de 8-5 sets-v2
count|128
properties|103
p|RD2-score4-2|128
p|RD1-score8-5|31
p|RD2-score2-3|128
p|RD1-team2|122
p|RD2-score3-1|128
p|RD1-score3-1|128
p|RD1-score7-1|121
p|RD1-seed8|126
p|RD3-score1-3|128
p|RD2-score1-3|127
p|RD1-score3-5|33
p|RD2-seed4|124
p|RD3-score2-4|73
p|RD2-score3-4|75
p|group2|0
p|RD1-seed3|125
p|RD3-score1-4|73
p|RD1-score2-4|71
p|RD3|13
p|RD1-team5|128
p|RD1-seed7|114
p|RD1-score7-4|68
p|RD2-team1|128
p|RD3-team1|128
p|RD1-score1-3|120
p|RD2-score1-4|58
p|RD1-score6-3|127
p|RD1-score8-1|122
p|RD1-score4-2|128
p|RD2-score1-1|128
p|RD1-score3-2|128
p|RD2-score3-3|127
p|RD1-score5-3|126
p|RD1-team8|128
p|RD1-team7|122
p|RD1-seed4|123
p|RD2-score2-2|128
p|RD1-score7-5|30
p|RD1-team4|128
p|RD1-score6-4|71
p|RD3-score1-1|128
p|RD2-seed3|125
p|RD1-seed1|127
p|RD2-score4-5|34
p|RD1-score2-5|21
p|RD1|13
p|RD1-score8-4|68
p|RD2-team2|128
p|RD3-score2-3|128
p|RD2-score2-5|24
p|RD1-score5-2|128
p|RD2-score1-5|24
p|RD2-team4|128
p|RD1-score1-4|71
p|RD2-score2-1|128
p|RD2-seed2|124
p|RD1-score4-5|33
p|RD2-score3-2|128
p|RD1-seed5|124
p|RD2-score4-1|128
p|RD3-team2|128
p|RD1-score2-1|122
p|RD1-score4-1|128
p|RD1-score5-1|128
p|RD3-score1-2|128
p|RD1-score3-3|128
p|RD2-score4-4|75
p|RD3-seed1|128
p|RD1-score6-2|128
p|RD3-score2-2|128
p|RD1-score6-5|36
p|RD2|13
p|RD1-score8-3|121
p|RD2-team3|128
p|RD1-score1-1|122
p|RD3-seed2|125
p|RD2-seed1|128
p|RD1-team1|128
p|RD1-score4-4|79
p|RD1-score2-3|120
p|RD2-score2-4|58
p|RD1-team3|128
p|RD1-score7-2|121
p|RD1-score5-5|36
p|RD3-score2-1|128
p|RD3-score2-5|26
p|RD2-score3-5|34
p|RD1-team6|128
p|RD1-score1-2|122
p|RD1-score6-1|128
p|RD1-score5-4|71
p|RD1-seed2|112
p|RD1-score7-3|121
p|RD1-score4-3|128
p|group1|0
p|RD1-score1-5|22
p|RD3-score1-5|26
p|RD1-score2-2|122
p|RD2-score1-2|128
p|RD2-score4-3|127
p|RD1-score8-2|121
p|RD1-seed6|125
p|RD1-score3-4|79

template|Plantilla:Ficha de género musical
count|591
properties|13
p|derivados|90
p|instrumentos|553
p|fusiones|157
p|origen musical|565
p|nombre|48
p|enlaces|216
p|fecha|41
p|temas relacionados|15
p|subgéneros|232
p|origen cultural|544
p|género|530
p|géneros regionales|18
p|popularidad|505

template|Plantilla:Ficha de clásico de fútbol
count|63
properties|48
p|nota10|0
p|nota8|0
p|Ciudad o región|0
p|pie de imagen|13
p|Partidos jugados|5
p|Otros nombres|0
p|nota5|0
p|tamaño de imagen2|32
p|imagen principal|35
p|más goles|27
p|fechagol1|46
p|goles|26
p|nota1|17
p|imagen principal2|25
p|pie de imagen2|29
p|Goleada1|0
p|ganados1|59
p|nota2|0
p|nota7|0
p|partidos|17
p|equipo1|60
p|más partidos|18
p|tamaño de imagen|39
p|Primer partido|0
p|fechagol2|47
p|Más goles|0
p|resultado1|59
p|nombre|56
p|partidos jugados|54
p|primer partido|55
p|equipo2|60
p|último partido|55
p|goleada2|51
p|nota3|0
p|resultado2|59
p|Nombre|0
p|otros nombres|6
p|Más partidos|0
p|ciudad o región|51
p|goleada1|51
p|ganados2|59
p|nota9|0
p|Último partido|0
p|Goleadal2|0
p|empates|60
p|nota4|0
p|notas|0
p|nota6|0

template|Plantilla:Ficha de estrella
count|561
properties|51
p|epoca|1
p|parax|420
p|epe|19
p|índice_ub|30
p|movα|35
p|dsol|12
p|movδ|35
p|vel_rad|423
p|desc|12
p|mov_ar|23
p|ar|21
p|α|449
p|comp|168
p|simbad|443
p|radio|13
p|osci|80
p|aricns|8
p|magapa_v|546
p|rsol|431
p|δ|452
p|nombres|518
p|color|28
p|nombre|558
p|constelación|555
p|lumen|481
p|imagen_tamaño|42
p|tipo|40
p|época|542
p|imagen|76
p|temp|499
p|imagen_pie|59
p|dist_pc|352
p|vari|167
p|mov_dec|23
p|magabs_v|477
p|acomp|15
p|índice|45
p|índice_ri|3
p|rota|74
p|edad|295
p|pla|28
p|índice_vr|4
p|año|8
p|gravedad|236
p|dec|22
p|metal|260
p|diam|11
p|msol|441
p|clase|519
p|nsted|82
p|dist_al|521

template|Plantilla:Caracteres especiales
count|73
properties|5
p|especial|25
p|arreglo|0
p|caracteres|0
p|error|0
p|imagen|25

template|Plantilla:CT estadística ciclón
count|8
properties|8
p|max-viento|3
p|min-pres|8
p|nombre|8
p|ace|8
p|dias|0
p|mult-tierra|8
p|días|8
p|cat|8

template|Plantilla:Copa de 6 equipos-1 ronda
count|18
properties|25
p|RD1-team2|8
p|RD1-score3|17
p|RD1-score2|17
p|RD3-score2|17
p|RD2-score2|17
p|group2|0
p|RD3|10
p|RD2-team1|7
p|RD3-team1|8
p|RD1-team4|8
p|RD1-score1|17
p|RD1|10
p|RD2-team2|8
p|RD3-score1|17
p|RD2-team4|9
p|RD3-team2|9
p|RD2-score3|17
p|RD2|10
p|RD2-team3|9
p|RD1-team1|7
p|RD1-team3|9
p|RD2-score1|17
p|RD1-score4|17
p|group1|0
p|RD2-score4|17

template|Plantilla:DBI
count|3
properties|10
p|anno|2
p|pagine|0
p|nomeurl|2
p|1|0
p|cid|0
p|2|0
p|autore|2
p|accesso|1
p|nome|2
p|volume|2

template|Plantilla:Zh
count|1694
properties|12
p|st|17
p|s|640
p|t|677
p|ts|2
p|a|39
p|enlaces|12
p|links|10
p|s1|72
p|l|174
p|p|1295
p|c|605
p|w|105

template|Plantilla:Ficha de Wikipedia
count|53
properties|9
p|pie de imagen|1
p|logotipo|51
p|tamaño de imagen|1
p|tamaño|1
p|nombre|0
p|id|52
p|imagen|21
p|fundación|50
p|idioma|51

template|Plantilla:Partido
count|4053
properties|30
p|ciudad|3657
p|suceso|495
p|goleslocal|3283
p|estado|108
p|penaltis1|465
p|golesvisita|3152
p|períodos|29
p|asistencia|2397
p|reporte2|15
p|resultado penalti|534
p|local|3702
p|estadio|3658
p|color|161
p|reporte3|0
p|resultado|3954
p|fecha|3865
p|paísvisita|1516
p|1|0
p|entradas|11
p|resultado prórroga|68
p|árbitro|198
p|deporte|1346
p|competición|212
p|paíslocal|1519
p|visita|3695
p|refe|2810
p|árbitra|4
p|penaltis2|465
p|reporte|1804
p|prórroga|210

template|Plantilla:Ficha de federación deportiva
count|418
properties|38
p|inauguración|41
p|tamañoimagen|106
p|acrónimo|71
p|siguiente|4
p|Deporte|0
p|lema|4
p|entrenador|98
p|presidente|378
p|ámbito|27
p|color texto|2
p|desaparición|5
p|Escenario|0
p|pie|9
p|campo|1
p|estadio|0
p|pabellón|0
p|color|4
p|año siguiente|4
p|nombre|398
p|sitio web|303
