id,lang,prefix,total,good,views,edits,users,admins,ts,loclang,images,loclanglink,activeusers,version,si_mainpage,si_base,si_sitename,si_generator,si_phpversion,si_phpsapi,si_dbtype,si_dbversion,si_rev,si_case,si_rights,si_lang,si_fallback8bitEncoding,si_writeapi,si_timezone,si_timeoffset,si_articlepath,si_scriptpath,si_script,si_variantarticlepath,si_server,si_wikiid,si_time,method,http,status,si_linkprefix,si_linktrail,si_git-hash,si_logo,si_favicon,si_servername,si_git-branch,ratio
338,Madurese,mad,11127,1954,,41300,4032,4,"2025-10-19 00:03:05",Madhur&#226;,0,,57,,TanÃ¨yan,https://mad.wikipedia.org/wiki/Tan%C3%A8yan,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mad,,,Asia/Jakarta,,/wiki/$1,/w,/w/index.php,,//mad.wikipedia.org,madwiki,,8,200,,,,,//mad.wikipedia.org/static/images/project-logos/madwiki.png,https://mad.wikipedia.org/static/favicon/wikipedia.ico,mad.wikipedia.org,,0.1756
145,Aramaic,arc,6565,1915,0,97081,22954,2,"2025-10-19 00:03:31",&#1808;&#1834;&#1825;&#1821;&#1808;,0,"&#1824;&#1835;&#1826;&#1808; &#1808;&#1834;&#1825;&#1821;&#1808;",21,1.28.0-wmf.13,"Ü¦ÜÜ¬Ü ÜªÜÜ«ÜÜ¬Ü",https://arc.wikipedia.org/wiki/%DC%A6%DC%90%DC%AC%DC%90_%DC%AA%DC%9D%DC%AB%DC%9D%DC%AC%DC%90,Ü˜ÜÜ©ÜÜ¦Ü•ÜÜ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,arc,,,UTC,,/wiki/$1,/w,/w/index.php,,//arc.wikipedia.org,arcwiki,,8,200,a,,,,//arc.wikipedia.org/static/images/project-logos/arcwiki.png,https://arc.wikipedia.org/static/favicon/wikipedia.ico,arc.wikipedia.org,,0.2917
175,Kikuyu,ki,3778,1893,0,22604,9995,1,"2025-10-19 00:03:26",G&#297;k&#361;y&#361;,0,G&#297;g&#297;k&#361;y&#361;,16,1.28.0-wmf.13,"Main Page",https://ki.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ki,,,UTC,,/wiki/$1,/w,/w/index.php,,//ki.wikipedia.org,kiwiki,,8,200,a,,,,//ki.wikipedia.org/static/images/project-logos/kiwiki.png,https://ki.wikipedia.org/static/favicon/wikipedia.ico,ki.wikipedia.org,,0.5011
250,Novial,nov,4812,1878,0,180217,13198,2,"2025-10-19 00:03:29",&#78;&#111;&#118;&#105;&#97;&#108;,0,Novial,19,1.28.0-wmf.13,"Chefi pagine",https://nov.wikipedia.org/wiki/Chefi_pagine,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nov,,,UTC,,/wiki/$1,/w,/w/index.php,,//nov.wikipedia.org,novwiki,,8,200,a,,,,//nov.wikipedia.org/static/images/project-logos/novwiki.png,https://nov.wikipedia.org/static/favicon/wikipedia.ico,nov.wikipedia.org,,0.3903
374,Iban,iba,4834,1816,,15277,1481,2,"2025-10-19 00:02:45","Jaku Iban",0,,54,,"Lambar Keterubah",https://iba.wikipedia.org/wiki/Lambar_Keterubah,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,iba,,,Asia/Kuching,,/wiki/$1,/w,/w/index.php,,//iba.wikipedia.org,ibawiki,,8,200,,,,,//iba.wikipedia.org/static/images/project-logos/ibawiki.png,https://iba.wikipedia.org/static/favicon/wikipedia.ico,iba.wikipedia.org,,0.3757
341,Nias,nia,4458,1764,,25814,2587,2,"2025-10-19 00:03:24","Li Niha",0,,13,,Wikipedia:Olayama,https://nia.wikipedia.org/wiki/Wikipedia:Olayama,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nia,,,Asia/Jakarta,,/wiki/$1,/w,/w/index.php,,//nia.wikipedia.org,niawiki,,8,200,,,,,//nia.wikipedia.org/static/images/project-logos/niawiki.png,https://nia.wikipedia.org/static/favicon/wikipedia.ico,nia.wikipedia.org,,0.3957
140,Wolof,wo,5563,1740,0,107018,16940,1,"2025-10-19 00:03:20",Wolof,0,Wolof,29,1.28.0-wmf.13,"XÃ«t wu njÃ«kk",https://wo.wikipedia.org/wiki/X%C3%ABt_wu_nj%C3%ABkk,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,wo,,,UTC,,/wiki/$1,/w,/w/index.php,,//wo.wikipedia.org,wowiki,,8,200,a,,,,//wo.wikipedia.org/static/images/project-logos/wowiki.png,https://wo.wikipedia.org/static/favicon/wikipedia.ico,wo.wikipedia.org,,0.3128
311,Jamaican,jam,3130,1731,,22644,11430,1,"2025-10-19 00:03:22",Patois,0,,23,1.28.0-wmf.13,"Mien Piej",https://jam.wikipedia.org/wiki/Mien_Piej,Wikipidia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,jam,,,America/Jamaica,,/wiki/$1,/w,/w/index.php,,//jam.wikipedia.org,jamwiki,,8,200,,,,,//jam.wikipedia.org/static/images/project-logos/jamwiki.png,https://jam.wikipedia.org/static/favicon/wikipedia.ico,jam.wikipedia.org,,0.5530
319,Kabiye,kbp,3448,1714,,18560,5541,1,"2025-10-19 00:03:18",Kab&#617;y&#603;,0,,15,,"TalÉ© É–eu",https://kbp.wikipedia.org/wiki/Tal%C9%A9_%C9%96eu,Wikipediya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kbp,,,Africa/Lome,,/wiki/$1,/w,/w/index.php,,//kbp.wikipedia.org,kbpwiki,,8,200,,,,,//kbp.wikipedia.org/static/images/project-logos/kbpwiki.png,https://kbp.wikipedia.org/static/favicon/wikipedia.ico,kbp.wikipedia.org,,0.4971
368,"Central Dusun",dtp,7156,1703,,22875,2087,3,"2025-10-19 00:02:50",Kadazandusun,0,,29,,"Natad Tagayo",https://dtp.wikipedia.org/wiki/Natad_Tagayo,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,dtp,,,Asia/Kuching,,/wiki/$1,/w,/w/index.php,,//dtp.wikipedia.org,dtpwiki,,8,200,,,,,//dtp.wikipedia.org/static/images/project-logos/dtpwiki.png,https://dtp.wikipedia.org/static/favicon/wikipedia.ico,dtp.wikipedia.org,,0.2380
356,Angika,anp,5098,1647,,22064,3248,1,"2025-10-19 00:03:11",&#2309;&#2306;&#2327;&#2367;&#2325;&#2366;,0,,24,,"à¤®à¥à¤–à¥à¤¯ à¤ªà¥ƒà¤·à¥à¤ ",https://anp.wikipedia.org/wiki/%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF_%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0,à¤µà¤¿à¤•à¤¿à¤ªà¥€à¤¡à¤¿à¤¯à¤¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,anp,,,Asia/Kolkata,,/wiki/$1,/w,/w/index.php,,//anp.wikipedia.org,anpwiki,,8,200,,,,,//anp.wikipedia.org/static/images/project-logos/anpwiki.png,https://anp.wikipedia.org/static/favicon/wikipedia.ico,anp.wikipedia.org,,0.3231
299,"Kabardian Circassian",kbd,7100,1637,,48509,11161,2,"2025-10-19 00:03:13","&#1040;&#1076;&#1099;&#1075;&#1101;&#1073;&#1079;&#1101; (Adighabze)",0,,19,1.28.0-wmf.13,"ÐÐ°Ð¿ÑÐºÓ€ÑƒÑÑ†Ó€ Ð½ÑÑ…ÑŠÑ‹Ñ‰Ñ…ÑŒÑ",https://kbd.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BF%D1%8D%D0%BA%D3%80%D1%83%D1%8D%D1%86%D3%80_%D0%BD%D1%8D%D1%85%D1%8A%D1%8B%D1%89%D1%85%D1%8C%D1%8D,Ð£Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kbd,,,Europe/Moscow,,/wiki/$1,/w,/w/index.php,,//kbd.wikipedia.org,kbdwiki,,8,200,a,,,,//kbd.wikipedia.org/static/images/project-logos/kbdwiki.png,https://kbd.wikipedia.org/static/favicon/wikipedia.ico,kbd.wikipedia.org,,0.2306
89,Fijian,fj,4343,1612,0,37982,10373,1,"2025-10-19 00:03:03","Na Vosa Vakaviti",0,,17,1.28.0-wmf.13,"Tabana levu",https://fj.wikipedia.org/wiki/Tabana_levu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,fj,,,UTC,,/wiki/$1,/w,/w/index.php,,//fj.wikipedia.org,fjwiki,,8,200,a,,,,//fj.wikipedia.org/static/images/project-logos/fjwiki.png,https://fj.wikipedia.org/static/favicon/wikipedia.ico,fj.wikipedia.org,,0.3712
237,Kalmyk,xal,12355,1609,0,92078,10998,1,"2025-10-19 00:03:16",&#1061;&#1072;&#1083;&#1100;&#1084;&#1075;,0,&#1061;&#1072;&#1083;&#1100;&#1084;&#1075;_&#1082;&#1077;&#1083;&#1085;,14,1.28.0-wmf.13,"ÐÒ¯Ñ€ Ñ…Ð°Ð»Ñ…",https://xal.wikipedia.org/wiki/%D0%9D%D2%AF%D1%80_%D1%85%D0%B0%D0%BB%D1%85,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,xal,,,UTC,,/wiki/$1,/w,/w/index.php,,//xal.wikipedia.org,xalwiki,,8,200,a,,,,//xal.wikipedia.org/static/images/project-logos/xalwiki.png,https://xal.wikipedia.org/static/favicon/wikipedia.ico,xal.wikipedia.org,,0.1302
355,Guren&#603;,gur,2761,1568,,20097,1907,1,"2025-10-19 00:01:51",Guren&#603;,0,,13,,PÉ›gezure,https://gur.wikipedia.org/wiki/P%C9%9Bgezure,Wikipiidiya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gur,,,UTC,,/wiki/$1,/w,/w/index.php,,//gur.wikipedia.org,gurwiki,,8,200,,,,,//gur.wikipedia.org/static/images/project-logos/gurwiki.png,https://gur.wikipedia.org/static/favicon/wikipedia.ico,gur.wikipedia.org,,0.5679
226,Kongo,kg,4018,1566,0,48218,12362,2,"2025-10-19 00:03:07",KiKongo,0,Kikongo/Kituba,23,1.28.0-wmf.13,"MukÃ¢nda ya ngudi",https://kg.wikipedia.org/wiki/Muk%C3%A2nda_ya_ngudi,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kg,,,UTC,,/wiki/$1,/w,/w/index.php,,//kg.wikipedia.org,kgwiki,,8,200,a,,,,//kg.wikipedia.org/static/images/project-logos/kgwiki.png,https://kg.wikipedia.org/static/favicon/wikipedia.ico,kg.wikipedia.org,,0.3897
327,N'Ko,nqo,3395,1566,,12481,5396,1,"2025-10-19 00:03:09",&#x7d2;&#x7de;&#x7cf;,0,,21,,ß“ßß¬ßŸßß²ß¬ß˜ßŠ,https://nqo.wikipedia.org/wiki/%DF%93%DF%8F%DF%AC%DF%9F%DF%8F%DF%B2%DF%AC%DF%98%DF%8A,ß¥ßžßŒß”ß˜ß‹ßžßŽ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nqo,,,Africa/Conakry,,/wiki/$1,/w,/w/index.php,,//nqo.wikipedia.org,nqowiki,,8,200,,,,,//nqo.wikipedia.org/static/images/project-logos/nqowiki.png,https://nqo.wikipedia.org/static/favicon/wikipedia.ico,nqo.wikipedia.org,,0.4613
350,Gun,guw,2760,1550,,42799,2174,3,"2025-10-19 00:02:58",&#71;&#117;&#110;&#103;&#98;&egrave;,0,,16,,"Weda Tangan",https://guw.wikipedia.org/wiki/Weda_Tangan,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,guw,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//guw.wikipedia.org,guwwiki,,8,200,,,,,//guw.wikipedia.org/static/images/project-logos/guwwiki.png,https://guw.wikipedia.org/static/favicon/wikipedia.ico,guw.wikipedia.org,,0.5616
135,Sesotho,st,5362,1508,0,34455,12135,1,"2025-10-19 00:02:52",Sesotho,0,Sesotho,23,1.28.0-wmf.13,"Leqephe la pele",https://st.wikipedia.org/wiki/Leqephe_la_pele,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,st,,,UTC,,/wiki/$1,/w,/w/index.php,,//st.wikipedia.org,stwiki,,8,200,a,,,,//st.wikipedia.org/static/images/project-logos/stwiki.png,https://st.wikipedia.org/static/favicon/wikipedia.ico,st.wikipedia.org,,0.2812
353,"Nigerian Pidgin",pcm,2752,1504,,29750,3040,4,"2025-10-19 00:02:41",Naija,0,,30,,"Main Pej",https://pcm.wikipedia.org/wiki/Main_Pej,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,pcm,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//pcm.wikipedia.org,pcmwiki,,8,200,,,,,//pcm.wikipedia.org/static/images/project-logos/pcmwiki.png,https://pcm.wikipedia.org/static/favicon/wikipedia.ico,pcm.wikipedia.org,,0.5465
379,"Central Kanuri",knc,2362,1495,,26865,970,3,"2025-10-19 00:02:19","Kanuri yerwa",0,,18,,"Wikipedia:Shafi kura",https://knc.wikipedia.org/wiki/Wikipedia:Shafi_kura,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,knc,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//knc.wikipedia.org,kncwiki,,8,200,,,,,//knc.wikipedia.org/static/images/project-logos/enwiki.png,https://knc.wikipedia.org/static/favicon/wikipedia.ico,knc.wikipedia.org,,0.6329
148,Bislama,bi,3453,1480,0,43884,14842,1,"2025-10-19 00:03:00",Bislama,0,Bislama,29,1.28.0-wmf.13,"Nambawan Pej",https://bi.wikipedia.org/wiki/Nambawan_Pej,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bi,,,UTC,,/wiki/$1,/w,/w/index.php,,//bi.wikipedia.org,biwiki,,8,200,a,,,,//bi.wikipedia.org/static/images/project-logos/biwiki.png,https://bi.wikipedia.org/static/favicon/wikipedia.ico,bi.wikipedia.org,,0.4286
351,Tyap,kcg,6308,1438,,38570,2498,2,"2025-10-19 00:02:39",Tyap,1,,13,,"AÌ±tsak Wat Wu",https://kcg.wikipedia.org/wiki/A%CC%B1tsak_Wat_Wu,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kcg,,,Africa/Lagos,,/wiki/$1,/w,/w/index.php,,//kcg.wikipedia.org,kcgwiki,,8,200,,,,,//kcg.wikipedia.org/static/images/project-logos/kcgwiki.png,https://kcg.wikipedia.org/static/favicon/wikipedia.ico,kcg.wikipedia.org,,0.2280
84,"Tok Pisin",tpi,5796,1406,0,89400,15416,1,"2025-10-19 00:02:54","Tok Pisin",0,Tok_Pisin,30,1.28.0-wmf.13,"Fran pes",https://tpi.wikipedia.org/wiki/Fran_pes,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tpi,,,UTC,,/wiki/$1,/w,/w/index.php,,//tpi.wikipedia.org,tpiwiki,,8,200,a,,,,//tpi.wikipedia.org/static/images/project-logos/tpiwiki.png,https://tpi.wikipedia.org/static/favicon/wikipedia.ico,tpi.wikipedia.org,,0.2426
357,Fante,fat,4505,1398,,23614,2172,2,"2025-10-19 00:01:40",Mfantse,0,,21,,"Kratafa Tsitsir",https://fat.wikipedia.org/wiki/Kratafa_Tsitsir,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,fat,,,Africa/Accra,,/wiki/$1,/w,/w/index.php,,//fat.wikipedia.org,fatwiki,,8,200,,,,,//fat.wikipedia.org/static/images/project-logos/fatwiki.png,https://fat.wikipedia.org/static/favicon/wikipedia.ico,fat.wikipedia.org,,0.3103
195,Aromanian,roa-rup,4621,1388,0,209108,15398,1,"2025-10-19 00:02:56",Arm&#227;neashce,0,Limba_arm&#227;neasc&#227;,23,1.28.0-wmf.13,"Prota frÃ£ndzÃ£",https://roa-rup.wikipedia.org/wiki/Prota_fr%C3%A3ndz%C3%A3,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,rup,,,UTC,,/wiki/$1,/w,/w/index.php,,//roa-rup.wikipedia.org,roa_rupwiki,,8,200,a,,,,//roa-rup.wikipedia.org/static/images/project-logos/roa_rupwiki.png,https://roa-rup.wikipedia.org/static/favicon/wikipedia.ico,roa-rup.wikipedia.org,,0.3004
236,Tetum,tet,3951,1379,0,69578,10927,2,"2025-10-19 00:02:47",Tetun,0,Lia-tetun,18,1.28.0-wmf.13,"PÃ¡jina Mahuluk",https://tet.wikipedia.org/wiki/P%C3%A1jina_Mahuluk,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,tet,,,UTC,,/wiki/$1,/w,/w/index.php,,//tet.wikipedia.org,tetwiki,,8,200,a,,,,//tet.wikipedia.org/static/images/project-logos/tetwiki.png,https://tet.wikipedia.org/static/favicon/wikipedia.ico,tet.wikipedia.org,,0.3490
173,Lojban,jbo,5815,1348,0,113578,18814,1,"2025-10-19 00:02:43",Lojban,0,lojban,21,1.28.0-wmf.13,uikipedi'as:ralju,https://jbo.wikipedia.org/wiki/uikipedi%27as:ralju,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,jbo,,,UTC,,/wiki/$1,/w,/w/index.php,,//jbo.wikipedia.org,jbowiki,,8,200,a,,,,//jbo.wikipedia.org/static/images/project-logos/jbowiki.png,https://jbo.wikipedia.org/static/favicon/wikipedia.ico,jbo.wikipedia.org,,0.2318
259,"Old Church Slavonic",cu,5885,1310,0,86547,28275,1,"2025-10-19 00:02:37",&#1057;&#1083;&#1086;&#1074;&#1123;&#1085;&#1100;&#1089;&#1082;&#1098;,0,"&#1057;&#1083;&#1086;&#1074;&#1123;&#769;&#1085;&#1100;&#1089;&#1082;&#1098; &#1129;&#42561;&#42577;&#769;&#1082;&#1098;",25,1.28.0-wmf.13,"Ð“Ð»Ð°Ð²ÑŒÐ½Ð° ÑÑ‚Ñ€Ð°Ð½Ð¸Ñ†Ð°",https://cu.wikipedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B2%D1%8C%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,Ð’Ð¸ÐºÐ¸Ð¿Ñ”Ð´Ñ—ê™—,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cu,,,UTC,,/wiki/$1,/w,/w/index.php,,//cu.wikipedia.org,cuwiki,,8,200,a,,,,//cu.wikipedia.org/static/images/project-logos/cuwiki.png,https://cu.wikipedia.org/static/favicon/wikipedia.ico,cu.wikipedia.org,,0.2226
371,Moor&#233;,mos,2084,1302,,31404,1192,0,"2025-10-19 00:02:04",Moor&#233;,0,,11,,Soraogo,https://mos.wikipedia.org/wiki/Soraogo,Wikipidiya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mos,,,Africa/Ouagadougou,,/wiki/$1,/w,/w/index.php,,//mos.wikipedia.org,moswiki,,8,200,,,,,//mos.wikipedia.org/static/images/project-logos/moswiki.png,https://mos.wikipedia.org/static/favicon/wikipedia.ico,mos.wikipedia.org,,0.6248
224,Ewe,ee,4247,1265,0,59582,16477,2,"2025-10-19 00:01:57",E&#651;egbe,0,E&#651;egbe,30,1.28.0-wmf.13,"Axa do ÅŠgÉ”",https://ee.wikipedia.org/wiki/Axa_do_%C5%8Ag%C9%94,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ee,,,UTC,,/wiki/$1,/w,/w/index.php,,//ee.wikipedia.org,eewiki,,8,200,a,,,,//ee.wikipedia.org/static/images/project-logos/eewiki.png,https://ee.wikipedia.org/static/favicon/wikipedia.ico,ee.wikipedia.org,,0.2979
246,Lak,lbe,16144,1263,0,53719,9412,1,"2025-10-19 00:02:34",&#1051;&#1072;&#1082;&#1082;&#1091;,0,&#1051;&#1072;&#1082;&#1082;&#1091;&#32;&#1084;&#1072;&#1079;,14,1.28.0-wmf.13,"ÐÐ³ÑŒÐ°Ð¼Ð¼ÑƒÑ€ Ð»Ð°Ð¶Ð¸Ð½",https://lbe.wikipedia.org/wiki/%D0%90%D0%B3%D1%8C%D0%B0%D0%BC%D0%BC%D1%83%D1%80_%D0%BB%D0%B0%D0%B6%D0%B8%D0%BD,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lbe,,,UTC,,/wiki/$1,/w,/w/index.php,,//lbe.wikipedia.org,lbewiki,,8,200,a,,,,//lbe.wikipedia.org/static/images/project-logos/lbewiki.png,https://lbe.wikipedia.org/static/favicon/wikipedia.ico,lbe.wikipedia.org,,0.0782
206,Tahitian,ty,3075,1249,0,53997,8393,1,"2025-10-19 00:02:32","Reo M&#257;`ohi",0,Reo_Tahiti,11,1.28.0-wmf.13,Faâ€™ariâ€™iraâ€™a,https://ty.wikipedia.org/wiki/Fa%E2%80%99ari%E2%80%99ira%E2%80%99a,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ty,,,UTC,,/wiki/$1,/w,/w/index.php,,//ty.wikipedia.org,tywiki,,8,200,a,,,,//ty.wikipedia.org/static/images/project-logos/tywiki.png,https://ty.wikipedia.org/static/favicon/wikipedia.ico,ty.wikipedia.org,,0.4062
345,Seediq,trv,2210,1201,,104021,2719,1,"2025-10-19 00:02:30","Kari Seediq",0,,11,,"Ruwahan patas",https://trv.wikipedia.org/wiki/Ruwahan_patas,Wikipidiya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,trv,,,Asia/Taipei,,/wiki/$1,/w,/w/index.php,,//trv.wikipedia.org,trvwiki,,8,200,,,,,//trv.wikipedia.org/static/images/project-logos/trvwiki.png,https://trv.wikipedia.org/static/favicon/wikipedia.ico,trv.wikipedia.org,,0.5434
363,"Toba Batak",bbc,2252,1192,,14282,2052,2,"2025-10-19 00:01:55",&#x1bc5;&#x1bd6;&#x1bc2;&#x1bf2;&#x20;&#x1bd6;&#x1bec;&#x1bc5;&#x20;&sol;&#x20;&#x42;&#x61;&#x74;&#x61;&#x6b;&#x20;&#x54;&#x6f;&#x62;&#x61;,0,,24,,"Pogu ni Alaman",https://bbc.wikipedia.org/wiki/Pogu_ni_Alaman,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bbc,,,Asia/Jakarta,,/wiki/$1,/w,/w/index.php,,//bbc.wikipedia.org,bbcwiki,,8,200,,,,,//bbc.wikipedia.org/static/images/project-logos/enwiki.png,https://bbc.wikipedia.org/static/favicon/wikipedia.ico,bbc.wikipedia.org,,0.5293
380,Sylheti,syl,6061,1191,,29052,1227,1,"2025-10-19 00:02:21",&#x1c65;&#x1c5f;&#x1c71;&#x1c5b;&#x1c5f;&#x1c72;&#x1c64;,0,,18,,"ê ê ¥ê Ÿ ê šê £ê ”ê £",https://syl.wikipedia.org/wiki/%EA%A0%9D%EA%A0%A5%EA%A0%9F_%EA%A0%9A%EA%A0%A3%EA%A0%94%EA%A0%A3,ê ƒê ê ‡ê ¤ê ™ê ¤ê ’ê ¤ê €,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,syl,,,Asia/Dhaka,,/wiki/$1,/w,/w/index.php,,//syl.wikipedia.org,sylwiki,,8,200,,,,,//syl.wikipedia.org/static/images/project-logos/sylwiki.png,https://syl.wikipedia.org/static/favicon/wikipedia.ico,syl.wikipedia.org,,0.1965
366,Kusaal,kus,1768,1186,,14029,919,0,"2025-10-19 00:01:59",Kusaal,0,,11,,"Zug lakir",https://kus.wikipedia.org/wiki/Zug_lakir,Wikipiidia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kus,,,Africa/Accra,,/wiki/$1,/w,/w/index.php,,//kus.wikipedia.org,kuswiki,,8,200,,,,,//kus.wikipedia.org/static/images/project-logos/kuswiki.png,https://kus.wikipedia.org/static/favicon/wikipedia.ico,kus.wikipedia.org,,0.6708
369,Mandailing,btm,2650,1179,,11886,1197,1,"2025-10-19 00:02:25","Saro Mandailing",0,,20,,"Alaman Utamo",https://btm.wikipedia.org/wiki/Alaman_Utamo,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,btm,,,Asia/Jakarta,,/wiki/$1,/w,/w/index.php,,//btm.wikipedia.org,btmwiki,,8,200,,,,,//btm.wikipedia.org/static/images/project-logos/enwiki.png,https://btm.wikipedia.org/static/favicon/wikipedia.ico,btm.wikipedia.org,,0.4449
98,Samoan,sm,6144,1177,0,47566,11752,1,"2025-10-19 00:02:27","Gagana Samoa",0,Gagana_fa'a_S&#257;moa,22,1.28.0-wmf.13,"ItÅ«lau Muamua",https://sm.wikipedia.org/wiki/It%C5%ABlau_Muamua,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sm,,,UTC,,/wiki/$1,/w,/w/index.php,,//sm.wikipedia.org,smwiki,,8,200,a,,,,//sm.wikipedia.org/static/images/project-logos/smwiki.png,https://sm.wikipedia.org/static/favicon/wikipedia.ico,sm.wikipedia.org,,0.1916
348,Amis,ami,2250,1144,,47714,3269,1,"2025-10-19 00:02:23","Pangcah / 'Amis",0,,17,,"Saâ€™ayayaw pising no tyin-naw",https://ami.wikipedia.org/wiki/Sa%E2%80%99ayayaw_pising_no_tyin-naw,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ami,,,Asia/Taipei,,/wiki/$1,/w,/w/index.php,,//ami.wikipedia.org,amiwiki,,8,200,,,,,//ami.wikipedia.org/static/images/project-logos/amiwiki.png,https://ami.wikipedia.org/static/favicon/wikipedia.ico,ami.wikipedia.org,,0.5084
